total_hardening_effort,one_implementation,two_implementations,four_implementations
14.0,0.010000032928537277,0.018974985775089815,0.006493452559715331
14.05,0.010000031322593564,0.018973381587760033,0.006477709121714128
14.1,0.010000029794972649,0.018971816992487782,0.006462176736130308
14.15,0.010000028341854686,0.0189702910124961,0.006446852411550012
14.2,0.010000026959606122,0.01896880269508795,0.006431733202385097
14.25,0.010000025644770616,0.018967351111053438,0.00641681620810676
14.3,0.010000024394060395,0.018965935354091686,0.00640209857249292
14.35,0.010000023204348032,0.018964554540246783,0.006387577482889145
14.4,0.010000022072658623,0.01896320780735764,0.00637325016948283
14.45,0.01000002099616236,0.018961894314521357,0.006359113904590407
14.5,0.010000019972167437,0.018960613241569724,0.006345166001957352
14.55,0.010000018998113338,0.018959363788558645,0.006331403816070727
14.6,0.010000018071564417,0.01895814517527005,0.006317824741484039
14.65,0.010000017190203821,0.018956956640726053,0.006304426212154194
14.7,0.010000016351827687,0.01895579744271507,0.006291205700790314
14.75,0.010000015554339641,0.01895466685732955,0.006278160718214185
14.8,0.010000014795745546,0.0189535641785151,0.0062652888127321445
14.85,0.01000001407414852,0.018952488717630656,0.006252587569518181
14.9,0.010000013387744196,0.01895143980301949,0.006240054610008029
14.95,0.010000012734816207,0.018950416779590775,0.006227687591304073
15.0,0.010000012113731891,0.01894941900841138,0.006215484205590852
15.05,0.010000011522938217,0.018948445866307777,0.006203442179560954
15.1,0.010000010960957888,0.01894749674547768,0.006191559273851132
15.15,0.010000010426385665,0.01894657105311127,0.006179833282488429
15.2,0.010000009917884835,0.018945668211021716,0.006168262032346127
15.25,0.010000009434183884,0.0189447876552848,0.0061568433826093595
15.3,0.010000008974073308,0.018943928835887386,0.006145575224250173
15.35,0.010000008536402587,0.018943091216384576,0.006134455479511886
15.4,0.010000008120077319,0.018942274273565245,0.006123482101402567
